##ana of NCBI 16S Microbial Blast Database
##use NCBI Taxonomy Database as a reference
##gi number 2 taxid
##auther: Ke Zhang
##data: 20180725
#gi	taxid
444439624	412965
343198993	447593
645320665	931
265678948	687
566085181	768479
219857214	760570
586661744	136996
699005375	1187856
636560480	560535
343201461	237258
219878353	1948
219857410	93064
631251975	1437607
219878210	90731
343202956	81932
254971299	44470
645320895	1282858
343200618	1410657
636558797	764290
645320001	225051
645320907	936337
645320817	889453
672239043	1233081
645320232	706120
310974919	46190
444439581	290397
645321252	1107892
265679035	61305
636559615	33900
219878153	1134445
219846629	43657
672238984	938294
699005393	1242148
645320012	300029
224581403	101383
566085042	703340
645320138	681634
645320231	708071
343201267	102884
645321319	60890
631253205	104206
219857559	161482
631252207	33028
631251917	997352
343201421	200453
219878295	136857
444303943	565034
444439508	164546
631252051	1204719
310975178	36808
636560377	560819
645319746	56807
343200225	104270
265678528	175628
645321352	1144548
631250979	211165
219878473	256702
444303825	702113
645320855	446370
631252951	94627
631251210	42238
631251675	43928
219846657	46429
636558584	57320
699005407	1323732
343205622	396808
636560419	1176165
645322435	45979
699005400	1445510
343202923	56636
636560567	586733
219878336	169960
265678338	639282
219857453	114249
631252842	494
343202296	416170
645321044	545
645321020	1159613
219846339	697329
343202472	145262
343198605	282669
219846150	190897
566085625	1274384
566085420	1120568
343202429	34003
343204617	375760
645322520	77007
645322322	1915
636558402	584708
636558599	56689
672239090	1378299
444304069	1006
343202852	67260
566084944	797291
636558552	1131707
343201260	109046
444304141	167879
631252117	1185843
343200227	96345
566084926	641510
645320683	862134
219846288	42094
566085300	1045773
343200860	412593
343201179	1260
636558761	114699
219857158	180282
631251708	634126
444304252	1388
343203588	358707
265678860	2113
444439585	899
343198869	391953
343203010	334735
636558777	67287
343202940	41675
558508631	644556
343202791	311244
631252835	1122225
343206345	69370
343198457	39960
672238860	1122152
343201408	1010
219878433	211113
343205819	436356
631253079	545890
219846098	218205
636559335	83380
343200136	1246
566084974	1036780
645320243	709987
444439409	264198
672238955	544681
645320502	90241
645319635	696001
343200755	374426
219878447	219572
631251066	66881
219857225	146940
219857112	113560
343201685	158850
265678415	47421
343206344	69362
343202647	280238
645321431	217204
343198932	258
566085205	877464
343200134	1311
631251218	58347
545589106	1618
343205738	66376
631251744	291644
631250962	1231
636559313	1943
631251352	192387
219846759	1121435
645319557	638953
631252928	329
310975054	1307
699005324	1462575
343202583	263852
219846637	39950
343201355	190895
310975025	1445
444303868	545693
343206362	28084
343205897	475253
645322111	1309
444439655	360911
636558930	28106
636560761	273164
219846133	223184
631250826	37633
343198512	215220
636559353	66372
343205643	400092
341588635	105751
444303976	1264
645319988	664789
631251617	229203
631251664	1230453
343200465	1650571
566085322	985016
636559283	319644
631251515	182779
636560566	569126
636558466	95485
343201681	332953
636559820	587
343200615	321316
631252662	1003
310975211	1709
444304112	29360
265678388	53419
636559679	363192
631251140	66371
559795151	33865
645319737	990
444439487	1680
631252273	416585
631252312	1230457
636559232	28080
631251439	1348623
343201603	184914
645320977	134536
645322096	1643
343198907	1121406
444304265	398578
645321521	1888
507148082	877455
631251869	1077285
631252478	29555
631251877	28118
343206009	536044
219878242	111291
343198669	307580
636560361	533267
219857395	56142
636559327	35619
219878412	56760
645320575	176294
507148012	937774
219878211	90732
343206194	420247
343201182	33031
636559585	31958
636558807	38502
636559272	318481
343205603	392736
343206388	29471
343202333	432607
219856873	86666
631251963	157688
645321859	537007
559795196	937251
219846588	52771
559795303	544581
636559225	260554
636560087	82633
219856818	69368
219846532	1219067
636560467	557557
545589141	106
631251181	68282
343205791	430683
343200453	1910
566085303	944491
343201449	1123256
343202307	420952
631251584	266762
310975212	1708
343204446	372463
485099098	388640
507148043	28903
631252576	29394
343198594	271091
636559118	225917
310974959	659
444439694	35554
566085425	1076695
341588637	646
699005321	1435347
566085092	739143
631251570	490089
645321644	1296416
219878430	208962
631251438	1399
507147966	484019
636559155	51048
343202973	132920
444439396	85643
343200386	28893
559795142	2215
310975128	456
645320572	42471
219857183	223786
636560138	470868
343200217	86180
566085035	673521
343200909	441103
631251563	269672
636558383	76022
636558553	29448
645319589	654838
343201670	314237
672238862	732237
444303869	94624
526641943	1156913
636560460	556327
566085568	1187852
343201455	31996
219846500	29314
636559893	1358420
219846216	263724
219846137	225845
219878303	149017
631251105	67283
219846167	238083
636558834	1783
444303986	1002672
636560346	551995
343202356	452084
636560843	553311
358331482	1843
636560119	686666
566085255	943939
343201042	1058
659364974	76759
343198539	233100
343202996	1312234
636560589	574650
636558715	52442
631252948	392412
343202302	419474
645322097	1641
636559770	135487
672238969	1226301
645321922	1359185
672239015	1105367
343205730	38313
631250829	889201
559795384	323284
645321814	803
470466741	272630
636560556	1551
343199022	468915
636560837	546157
265678996	45668
343199129	29329
343205302	383750
219846161	228959
631251272	284039
645319970	209882
224581449	120107
444439571	71667
219857648	1783
219846453	54121
559795317	28234
566084928	642776
636559594	51663
343203326	351205
485099085	52227
343202240	390879
265678394	70998
310974973	76588
470466458	834
343205972	501496
507147975	561304
444439671	748671
806984334	229980
672238976	1325932
485099046	379064
219878377	1341
219878297	131081
219857563	165813
343200922	446660
631252873	31910
636560218	505248
343200999	518643
645321927	48937
265678672	151894
343201251	55213
343201431	213554
645320809	882451
636558407	32040
343204847	68225
695101687	1519374
343205831	462949
219857412	120959
602259355	29356
343201556	282197
219846747	146802
645321539	249351
343205894	457502
219878260	120681
559795249	465820
645319608	1204738
636558566	160487
343198728	332516
699005333	641238
343201136	2290
645319565	643052
219846555	35785
631252525	997
636558831	29497
566085366	1034943
559795132	1015
636560841	551547
645319899	655355
310975242	74312
631251448	1423804
636559887	414771
636560209	487320
636560675	591202
444439550	412419
310975115	36848
636560530	568106
636559793	395933
631252559	64970
636558838	1772
636560220	759412
636558914	66228
358331478	361575
219878288	222814
343204971	1938
343206108	987
631251872	742727
444304126	192222
631252355	178901
219846835	63129
219846721	45496
566085058	686624
343202958	330083
636559553	29442
343202300	418643
219878222	98671
343201083	226665
636558597	187880
631253131	1176177
636559064	160453
699005442	1520892
219846687	47850
636559957	1423
645320493	573
444304061	293613
219857592	171283
507148065	1146883
636560634	617002
566085068	696072
636558659	61652
343198611	56192
645320304	1207039
636559819	520999
636559255	1798
636558447	577
645320262	718192
219857202	254784
559795382	179879
566085591	1221450
343205844	445961
631253009	309788
631251809	320497
343204922	36817
526641934	980422
631251416	270350
636560844	556533
645319912	228006
265678387	69473
659364637	1768
343201768	249
470467450	2187
566085199	582442
631251020	241430
310975267	83171
470467288	215813
507148000	1640
470467817	416348
566084922	598652
631251050	83291
645319950	659350
343203148	348442
343199091	518898
343201693	335819
559795287	66851
343198443	173959
545589147	100
343203717	358592
343202626	274592
343200561	1392
219846187	252231
343201518	268407
645322055	405948
343198695	321266
631252607	498
343205861	558021
645321733	1397367
645319738	748727
265678726	263818
631251430	1421
310974970	83555
694190104	44008
343204668	376171
219846250	28066
645321099	1032476
343200169	68183
645320671	29438
636559983	439228
636560767	626343
558508603	561173
219846266	408
343200868	415221
645320736	403962
636558875	47760
631252289	267368
343205757	1300350
631252449	294
343201240	74315
343205986	510947
559795179	536227
672239002	1033737
219846202	256037
636559950	1336
636558789	104099
265678364	1302
645320508	45074
631251949	1223802
631252921	99597
566085630	1267424
636559568	52695
631252350	104099
343201190	78229
631250975	1121308
631251273	285567
310975271	47879
254971317	2303
343205771	424795
645321222	62763
673540262	202950
631251913	189722
645319949	1177185
645320300	324079
566085497	1136748
566085327	995054
636560004	465820
645320264	718191
343199012	1117647
343205158	380244
219878341	170679
343201003	544644
645319827	225844
343200314	260552
645321418	1166257
343200780	390841
636560296	531966
343201293	899
219857168	192387
645320507	633
219878354	67360
631251892	1122975
699005335	681158
219878265	123899
219857143	146475
699005320	1432792
645319716	1584
343200330	266126
559795104	212765
631251577	492735
219856870	1452
631252272	1230455
566085305	933926
219846353	143223
645322073	1366
310975011	209080
219856859	76636
631250920	1406
645322498	45629
636558509	36839
224581442	164400
645320981	983594
659364762	29423
645321570	60890
343204887	35621
631252336	29288
645321807	34095
645319538	616990
631252268	660518
343205868	1197174
343204877	67320
343206352	89968
645321988	35754
645321910	480
559795150	1732
343200655	823
265678845	31909
636559663	357240
219857352	81034
219846285	40577
645320014	53429
228719712	53635
219846316	28199
636558551	1131703
566085528	1224302
343198534	240166
219846774	108819
631251344	176291
219857423	112331
219846810	32062
631253234	899
645322004	644107
631251678	591198
219856862	76756
566085365	1038856
343201350	56810
219846749	53440
566085383	1043168
343205716	1033806
310975131	35519
636559121	208968
219846714	47492
672238879	1299341
265678748	74610
343200553	545501
343202250	393267
548532660	135193
631252181	134605
645321375	693075
645319776	290055
507148121	668336
219857397	92401
645320454	2378
661903061	488547
444304013	66084
636559451	33043
444304208	208226
645320088	43143
343202498	628
265679039	74349
343198573	261392
343198502	369723
444304076	945
672238980	864828
636559988	1175631
343198504	334545
645320826	767519
343200584	308111
566085344	1008153
219846308	29350
219846542	33957
636558378	70993
636560783	640634
444303934	243276
636560133	29401
343205746	68247
566084786	768534
672238857	285555
343200123	1247
631252555	44253
645321177	228601
219846861	89093
343202465	218822
636558470	56193
310975055	82992
631252953	335286
631252885	40223
343205658	405770
645322221	460
636560746	622671
343198585	264636
645321926	48936
672239031	1169025
636558408	80869
636558435	983594
602269297	39776
659364440	891
219846700	53360
343202393	485577
219846174	254247
343199120	616952
645320547	1406
343198588	264639
343206011	536980
265678999	182210
559795331	1388748
343201784	376415
485099118	1282356
631251355	1037409
343200231	643867
545589044	39486
636560273	521393
444304101	343509
645321527	1242689
219856906	1048339
645322484	33968
645320544	1406
559795389	41985
219846423	47229
636559620	673
636559646	348609
631251245	44033
631252632	1025
699005340	1296565
265679013	115852
645320842	68043
219878310	151781
645322192	1308
219846738	53442
343202288	110937
219878171	85336
343205224	380675
645320537	1406
265678628	134605
672239083	1344950
636560336	522889
636559380	67343
343202945	1691
636560708	983975
631251897	242750
645320629	1159613
636558917	346389
631251845	709323
636558388	75289
636559216	60890
444303917	272560
310974960	31998
310975000	83554
219846063	163605
645322195	905052
636560404	547014
219878458	229204
672239091	1343159
636559519	1397
219846815	57664
219857612	178356
470466149	33075
566085226	882447
645321143	66229
631251638	577470
636558890	856
343205555	392734
507148040	999541
343200949	470446
343200757	375674
444439541	1053
343202888	67301
645321118	178900
219846760	53422
219846804	57171
636559091	1231
444439430	262723
219846529	435
566084781	565074
343201475	388408
631252677	217169
631252526	104663
343200778	1321606
219846658	42566
566085151	1150112
224581436	115551
631253043	426702
661903064	390241
566085273	930129
636559699	935293
265678978	52773
343200666	359359
645319657	732241
310975004	103817
343198441	328552
631251643	582854
631252917	195913
659364890	85991
